osm_id,code,fclass,name,latitude,longitude
"9790883259",2301,restaurant,Warung Model,-3.427,104.244
"9790895002",2301,restaurant,Bakso dan Mie Ayam,-3.427,104.261
"9790897421",2301,restaurant,Salad Falen,-3.437,104.250
"9790897576",2121,dentist,drg. Alexander,-3.427,104.243
"9790898642",2101,pharmacy,Apotek Faris,-3.430,104.238
"9790898763",2301,restaurant,Mie Ayam Kancil,-5.414,105.260
"9790899504",2301,restaurant,Warung Nyimas,-3.428,104.244
"9790900652",2301,restaurant,Pempek Shafa,-3.428,104.244
"9790902670",2301,restaurant,Warung Bu Ani,-3.432,104.243
"9790902830",2303,cafe,Angkringan Amira,-3.435,104.243
"9790903132",2101,pharmacy,Apotek Akbar,-3.427,104.243
"9790903383",2301,restaurant,RM Sederhana,-3.429,104.241
"9790906349",2301,restaurant,Kedai Ombay,-3.430,104.243
"9790913237",2301,restaurant,Saung Kito,-3.429,104.259
"9790915722",2301,restaurant,Salad uah Asinan,-5.414,105.265
"9790915973",2301,restaurant,Bakso Kenanga Jaya,-3.428,104.258
"9790918757",2301,restaurant,Tekwan & Bakso,-5.415,105.260
"9790919345",2301,restaurant,Kedai Maiyah,-5.414,105.263
"9790920227",2301,restaurant,Ayam Geprek Nadhifa,-5.414,105.263
"9790930462",2301,restaurant,BubuR ayam Mirasa,-5.409,105.265
"9790931007",2303,cafe,Uyee Kopi,-5.413,105.265
"9790934398",2303,cafe,Warung Jajan Teteh,-5.406,105.267
"9790941634",2302,fast_food,Sakyla BFC,-5.412,105.266
"9790942208",2301,restaurant,Bakmi Bangka 88,-5.407,105.267
"9790942713",2601,bank,BRI,-5.409,105.267
"9790942714",2301,restaurant,Nasi Uduk Ibu Emah,-5.406,105.266
"9790946974",2301,restaurant,Pempek Adon,-5.414,105.262
"9790947048",2301,restaurant,Warung Santap Abah,-5.413,105.265
"9790950797",2301,restaurant,Ampera Uni Ros,-5.407,105.266
"9790954139",2301,restaurant,Martabak India Harman,-5.414,105.263
"9790963240",2301,restaurant,Sate Padang Sidi,-5.409,105.265
"9790964408",2301,restaurant,Bakso Solo 7,-5.410,105.266
"9790964461",2302,fast_food,Twins Chicken,-5.406,105.267
"9790967130",2303,cafe,Meng Thai Tea,-5.407,105.269
"9790970812",2302,fast_food,Ashefi Donuts,-5.409,105.268
"9790983492",2301,restaurant,Sate Madura Kholil,-5.408,105.270
"9790985453",2301,restaurant,Nasi Hainan,-5.407,105.269
"9790985481",2302,fast_food,Radja Kebab,-5.407,105.270
"9790989748",2301,restaurant,Warung Nanda Causa,-5.406,105.267
"9790990607",2301,restaurant,Mie Anda,-5.408,105.270
"9790992410",2301,restaurant,Rumah Makan,-5.407,105.270
"9790992751",2301,restaurant,Nasi Uduk Eling,-5.408,105.270
"9790994668",2101,pharmacy,Apotek Pulau Bacan,-5.406,105.269
"9791425093",2301,restaurant,,3.716,98.784
"9791425094",2301,restaurant,,3.716,98.782
"9791425095",2301,restaurant,,3.726,98.792
"9791425096",2301,restaurant,,3.727,98.791
"9791425097",2301,restaurant,,3.728,98.782
"9791440414",2301,restaurant,Bakso Riski,-4.033,103.263
"9791461734",2901,toilet,,3.387,99.161
"9791469042",2301,restaurant,Homemade Food,-3.796,102.255
"9791469116",2303,cafe,WArkop Sanak,-4.012,103.248
"9791473374",2301,restaurant,Dapur Bebek Irfan,-4.031,103.262
"9791477173",2301,restaurant,Warung Lontong Mak Leha,-4.011,103.248
"9791485385",2301,restaurant,Pempek dan Tekwan,-4.010,103.247
"9791486535",2601,bank,BRI,-3.790,102.248
"9791486536",2301,restaurant,Get 2,-3.793,102.248
"9791489669",2302,fast_food,D'Celup Chicken Crispy,-3.797,102.262
"9791489800",2301,restaurant,Warung Bang Toyib,3.567,98.961
"9791489801",2602,atm,ATM BCA,3.567,98.961
"9791489802",2601,bank,BCA KCP Perbaungan,3.567,98.961
"9791489804",2301,restaurant,Warung Barokah,3.567,98.960
"9791489805",2081,university,Yayasan Perguruan Setia Budi Abadi,3.567,98.960
"9791489807",2302,fast_food,Balong Es,3.566,98.959
"9791489809",2302,fast_food,Martabak Telor,3.567,98.959
"9791489810",2303,cafe,ALA COffee,3.567,98.960
"9791489811",2301,restaurant,RM Ranah Minang,3.567,98.960
"9791489812",2301,restaurant,Mie Aceh Syedara,3.567,98.960
"9791489813",2301,restaurant,Kantin Rumah Sakit Melati,3.567,98.959
"9791489814",2301,restaurant,RM Seafood Mas Timin,3.567,98.959
"9791489815",2301,restaurant,Mieso Bascok Mas Anto,3.567,98.959
"9791490465",2301,restaurant,Seblak Cece,-3.795,102.249
"9791490466",2301,restaurant,Rumah Makan Yar,-3.794,102.252
"9791490477",2302,fast_food,Kebab 101,-4.008,103.246
"9791492589",2303,cafe,Ratu Pisang,-3.789,102.247
"9791496109",2301,restaurant,Seblak Dewi,-3.791,102.247
"9791497095",2301,restaurant,Mie Ayam Bakso Lestari,-3.797,102.257
"9791497096",2301,restaurant,Lesehan Bu Defat,-3.800,102.257
"9791497097",2301,restaurant,Sushi By Suzi,-3.799,102.263
"9791497360",2301,restaurant,Seafood Asila,-3.791,102.248
"9791497361",2301,restaurant,Hara Kitchen,-3.793,102.248
"9791497633",2301,restaurant,Karapaorium,-3.796,102.254
"9791497637",2303,cafe,Lubuk Sandi Coffee,-3.802,102.257
"9791499350",2901,toilet,,-3.796,102.251
"9791499351",2302,fast_food,Kebab ana Bosfoodie,-4.015,103.248
"9791505968",2303,cafe,Norma Coffee Indonesia,0.477,101.394
"9791507280",2301,restaurant,RM. Farida,-3.796,102.257
"9791508330",2303,cafe,Dream Cafe & Resto,-3.800,102.257
"9791508939",2303,cafe,Sendi Putra,-3.793,102.248
"9791508940",2301,restaurant,Mr. Food,-3.794,102.248
"9791509089",2301,restaurant,Bakso Shinta,-4.008,103.246
"9791511384",2601,bank,BRI,-4.020,103.253
"9791511642",2301,restaurant,RM Nusantara,-3.791,102.249
"9791512362",2301,restaurant,Pempek Karin,-3.801,102.258
"9791512543",2301,restaurant,Teras Kitchen,-3.794,102.248
"9791512568",2303,cafe,Umak Coffee Cafe,-3.799,102.262
"9791512569",2101,pharmacy,Kimia Farma,-3.795,102.265
"9791514256",2301,restaurant,Bakso Arema Rizky,-3.797,102.254
"9791515011",2303,cafe,Kedai A'three,-3.792,102.248
"9791515304",2303,cafe,Kedai Kopi Nongkrong,-4.012,103.249
"9791516911",2303,cafe,WArung tika,-3.795,102.249
"9791516912",2301,restaurant,Rafcake,-3.795,102.252
"9791516913",2301,restaurant,Maya Sari Catering,-3.797,102.256
"9791516943",2303,cafe,Kafe Kecil,-3.790,102.247
"9791516944",2301,restaurant,Syauqi Snack,-3.792,102.248
"9791516945",2301,restaurant,Pondok Fajar,-3.793,102.248
"9791517710",2302,fast_food,Allbaik Chicken,-4.018,103.251
"9791518521",2301,restaurant,Warkop & Lotek Shinta,-4.035,103.265
"9791518548",2301,restaurant,Bubur Ayam Berlima,-4.036,103.262
"9791518549",2301,restaurant,Mie Ayam Bakso Dempo,-4.031,103.262
"9791519096",2301,restaurant,Seblak Dewi,-3.796,102.250
"9791519213",2303,cafe,Kedai Nongkrong,-4.017,103.250
"9791519517",2301,restaurant,Ryan's Bakso,3.567,98.958
"9791519518",2302,fast_food,Martabak 88,3.567,98.958
"9791519519",2302,fast_food,Hana Bakery & Cake,3.567,98.957
"9791519520",2302,fast_food,Roti Bakar Seroja,3.567,98.957
"9791519521",2602,atm,ATM BRI,3.567,98.957
"9791519522",2601,bank,Bank BRI Teras,3.567,98.956
"9791519523",2302,fast_food,Buffet Bahagia,3.567,98.956
"9791519524",2101,pharmacy,Apotek Sejahtera,3.567,98.956
"9791519525",2602,atm,ATM BRI,3.567,98.956
"9791519526",2601,bank,Bank BRI,3.567,98.956
"9791519527",2601,bank,Bank Mandiri,3.567,98.955
"9791519528",2602,atm,ATM Mandiri,3.567,98.955
"9791519529",2301,restaurant,RM Suka Damai,3.567,98.955
"9791519530",2602,atm,ATM Bank BCA,3.567,98.955
"9791519531",2601,bank,Bank Sumut,3.567,98.955
"9791520023",2301,restaurant,Seblak Bang Doli 3,-3.794,102.248
"9791520174",2301,restaurant,Aloha Resto,-3.794,102.249
"9791520609",2301,restaurant,Seblak Mama Ami,-3.797,102.262
"9791522546",2301,restaurant,Kripik Kentang,-3.796,102.251
"9791522547",2301,restaurant,RM R2 Masakan Khas Bengkulu,-3.800,102.261
"9791524115",2301,restaurant,MIe Ayam Mitro 88,-4.035,103.264
"9791524352",2301,restaurant,Mie pangsit Bandung,-3.796,102.253
"9791524728",2303,cafe,Mai Cafe,-4.008,103.245
"9791525704",2301,restaurant,Lays Resto & Cafe,-3.799,102.257
"9791526675",2301,restaurant,Mie Ayam Bakso Solo,-3.802,102.260
"9791527296",2301,restaurant,Bakso Oshin 889,-4.034,103.263
"9791527485",2301,restaurant,Warung Raden,-4.010,103.247
"9791527862",2301,restaurant,Bakso 354,-3.799,102.257
"9791528261",2301,restaurant,Warung Tnda Alun Alun,-4.013,103.249
"9791528533",2303,cafe,The Bencoolen Cafe,-3.801,102.258
"9791528534",2301,restaurant,Bakso Ceker Ayam,-4.016,103.249
"9791529378",2302,fast_food,CFC Pagar Alam,-4.018,103.250
"9791531857",2601,bank,Bank Sumsel,-4.018,103.250
"9791531858",2301,restaurant,Warung Mbak Kus,-4.019,103.252
"9791532764",2301,restaurant,Bakso Solo 1,-4.016,103.250
"9791532840",2301,restaurant,Ci Cupcake,-4.034,103.264
"9791533875",2301,restaurant,Gorengan Amir,-4.014,103.249
"9791533876",2301,restaurant,Warung Sate Epek Epek,-4.016,103.247
"9791534079",2301,restaurant,Sarapan Pagi Mang Tejok,-4.019,103.252
"9791534211",2301,restaurant,Seblak Semangi,-4.016,103.246
"9791534221",2301,restaurant,Restoran Pondok Boeleh,-4.036,103.263
"9791534423",2601,bank,Bank Mandiri,-4.020,103.253
"9791534424",2301,restaurant,Resto 88,-4.035,103.262
"9791534426",2101,pharmacy,Apotek Pagar Alam,-4.029,103.259
"9791535210",2303,cafe,Homie,-4.016,103.250
"9791535497",2301,restaurant,Bakso Sari rasa,-4.014,103.249
"9791536467",2301,restaurant,Bakso TKP,-4.028,103.259
"9791538524",2601,bank,Bank BTPN,-4.017,103.251
"9791538618",2301,restaurant,Pempek Dika,-4.015,103.248
"9791538619",2301,restaurant,Mie Pangsit Alsa,-4.014,103.247
"9791540244",2303,cafe,R2D Cafe,3.567,98.962
"9791540245",2301,restaurant,Nasi Bakar Al Fatqih,3.567,98.962
"9791540246",2301,restaurant,RM mariam,3.567,98.962
"9791544033",2301,restaurant,Dapur Mamak,-4.035,103.262
"9791544046",2301,restaurant,WArung Family,-4.028,103.258
"9791603860",2303,cafe,Warkop M. Nasib,3.566,98.953
"9791603861",2301,restaurant,Bakso Artomoro Pak Bondan,3.566,98.953
"9791603862",2301,restaurant,Blend Coco,3.566,98.954
"9791603863",2120,doctors,Praktek Dr. M. Erwinsyah Putra SpOG,3.566,98.954
"9791603864",2302,fast_food,Bakso Pentol,3.567,98.953
"9791603865",2301,restaurant,Pecel Uleg Gito,3.567,98.953
"9791603866",2005,post_office,Kantor Pos Perbaungan,3.567,98.954
"9791603867",2301,restaurant,RM Nabila Minang,3.567,98.954
"9791603868",2301,restaurant,RM sabriana,3.567,98.953
"9791603869",2301,restaurant,RM Akbar,3.567,98.953
"9791603870",2302,fast_food,Yani Jus & Pisang pasir,3.567,98.953
"9791603871",2302,fast_food,Roti Ganda Perbaungan,3.567,98.954
"9791603872",2302,fast_food,Aneka Jus Minuman Kantin,3.568,98.953
"9791603873",2302,fast_food,Warung Jus Bu Ning,3.568,98.953
"9791603874",2301,restaurant,Mie Ayam Bakso Margo Joyo,3.568,98.953
"9791603875",2303,cafe,Bandrek Wak Kopong,3.568,98.953
"9791603877",2602,atm,ATM BRI,3.568,98.953
"9791603878",2601,bank,Bank BRI Unit Perbaungan,3.568,98.953
"9791603879",2301,restaurant,RM Sadewa Padang,3.569,98.951
"9791603880",2120,doctors,Praktek Drg. Jessica,3.570,98.951
"9791603881",2082,school,Raudhatul Aftal Fauzan Al Islamiyah,3.569,98.947
"9791603882",2082,school,Raudhatul Aftal Fitria Rahma,3.570,98.948
"9791603883",2082,school,Raudhatul Aftal An Nisa,3.571,98.947
"9791603884",2082,school,Raudhatul Aftal Al Ihsan,3.571,98.947
"9791603885",2082,school,Raudhatul Aftal Al Ikhlas Tembung,3.572,98.946
"9791603890",2302,fast_food,Es Jagung Hawai Idola,3.578,98.952
"9791603891",2101,pharmacy,Rumah Sehat Terapi Herbal,3.578,98.951
"9791603892",2082,school,SMAN 1 Perbaungan,3.579,98.950
"9791603893",2082,school,SMP Negeri 1 Perbaungan,3.568,98.973
"9791603895",2303,cafe,Gilak Cafe,3.568,98.970
"9791603896",2301,restaurant,Warung Diryluna,3.568,98.970
"9791603897",2301,restaurant,Belut Perbaungan,3.568,98.970
"9791603898",2301,restaurant,Alamsyah Family,3.568,98.968
"9791603899",2301,restaurant,Titik temu Sergai,3.569,98.969
"9791603900",2303,cafe,Hobi Nongkrong,3.569,98.969
"9791603901",2101,pharmacy,Apotek Keluarga,3.568,98.970
"9791603902",2001,police,Polsek Perbaungan,3.568,98.969
"9791603903",2301,restaurant,Restoran Bahagia,3.569,98.968
"9791603904",2303,cafe,Sonia Cafe,3.569,98.967
"9791603905",2303,cafe,Warung Es Fajar,3.569,98.966
"9791603906",2303,cafe,Kopita Perbaungan,3.569,98.966
"9791603908",2303,cafe,Studio Band,3.569,98.965
"9791603909",2301,restaurant,Nasi Uduk Mas Aryo,3.568,98.965
"9791603910",2301,restaurant,Warung Pak M,3.568,98.964
"9791603911",2301,restaurant,Mie Ayam Bakso Bang Zeg,3.568,98.964
"9791603912",2421,shelter,Gazebo Taman Kota,3.568,98.964
"9791603913",2301,restaurant,Takoyaki Deli,3.568,98.964
"9791603914",2303,cafe,Cafe Cucu Atok,3.568,98.964
"9791603915",2302,fast_food,Es Gak Beres,3.568,98.964
"9791603916",2303,cafe,Royale Cafe,3.568,98.964
"9791617688",2301,restaurant,Wong Solo Bebek Presto,3.567,98.994
"9791617689",2303,cafe,Sirgui Cafe,3.567,98.994
"9791617690",2301,restaurant,RM. Adiak Ajo Padang,3.567,98.993
"9791617691",2301,restaurant,Nasi Goreng Bukit Tinggi,3.567,98.993
"9791617692",2301,restaurant,RM Bambu Sp.Fortun,3.567,98.992
"9791617693",2301,restaurant,Ayam Geprek AI,3.567,98.992
"9791625817",2302,fast_food,Best Fried Chicken Express,3.568,98.964
"9791625818",2301,restaurant,RM Ingah Seafood,3.568,98.963
"9791625819",2303,cafe,Bobabow,3.568,98.963
"9791625821",2302,fast_food,Donat Izzan,3.568,98.963
"9791625822",2301,restaurant,Bakso Asan,3.567,98.963
"9791638075",2110,hospital,RS Umum Trianda,3.562,99.007
"9791638077",2301,restaurant,bakso Muryanto,3.564,99.007
"9791638078",2502,bakery,Dodol Tegar,3.564,99.007
"9791638079",2302,fast_food,Dodol Nona Lubis,3.564,99.008
"9791638080",2301,restaurant,Wr Yoes,3.565,99.008
"9791638081",2301,restaurant,Desa Bengkel Kuliner,3.566,99.008
"9791638082",2302,fast_food,Hana Bakery & Cake Shop,3.566,99.007
"9791638083",2301,restaurant,RM. Minang Asli,3.566,99.007
"9791638085",2303,cafe,WiFi Botaxx,3.566,99.005
"9791638086",2301,restaurant,Warung bu Tin Sarapan Pagi,3.566,99.004
"9791638087",2301,restaurant,Nasi Goreng Cabe Rawit,3.566,99.004
"9791638088",2303,cafe,Hyis Coffee,3.566,99.003
"9791638089",2301,restaurant,RM. Abang Ajo,3.566,99.003
"9791638090",2301,restaurant,Pecel Lele Seafood Ficla,3.566,99.003
"9791638091",2301,restaurant,Warung Mbak Mila,3.566,99.002
"9791638092",2301,restaurant,RM Minang Sakato,3.566,99.001
"9791638093",2301,restaurant,RM. Julia,3.566,99.001
"9791638094",2602,atm,ATM Bank Mandiri,3.567,99.000
"9791638095",2301,restaurant,Ayam Penyet Barokah,3.566,98.999
"9791638096",2301,restaurant,RM Bagindo Masakan,3.566,98.998
"9791638097",2301,restaurant,Warung Edik Emma,3.566,98.999
"9791638098",2301,restaurant,Nasi Uduk Lamongan,3.567,98.999
"9791638100",2303,cafe,Miss One Coffee,3.567,98.998
"9791638101",2301,restaurant,Suka Damai,3.568,98.985
"9791638102",2301,restaurant,Kampoeng Perindo,3.568,98.985
"9791638103",2082,school,SMKN 1 Perbaungan,3.567,98.984
"9792108558",2301,restaurant,Warung Bunda Puteh,3.553,99.017
"9792108559",2301,restaurant,Warung Gaul,3.554,99.016
"9792108560",2303,cafe,Cafe Rooftop,3.554,99.016
"9792108561",2303,cafe,Kita Teh,3.554,99.016
"9792108562",2301,restaurant,dapoerkita26,3.554,99.015
"9792108563",2101,pharmacy,Toko Obat Latahzan,3.554,99.014
"9792108564",2111,clinic,Klinik Kusuma Bangsa,3.554,99.013
"9792108566",2301,restaurant,Ayam Bakar Afrizal,3.554,99.009
"9792108567",2301,restaurant,Sarapan Pagi Bu Ebit,3.554,99.009
"9792108568",2303,cafe,D&D Coffee,3.554,99.010
"9792108569",2301,restaurant,RM. Putra Minang,3.554,99.009
"9792108570",2301,restaurant,RM. Putri tanjung,3.554,99.008
"9792108571",2301,restaurant,Ayam Geprek Soimah,3.554,99.008
"9792108572",2301,restaurant,RM. Kasih Ibu,3.554,99.007
"9792108573",2301,restaurant,RM. Purnama,3.555,99.008
"9792108574",2301,restaurant,RM. Anda,3.555,99.008
"9792108575",2301,restaurant,Bakso dan Mie Ayam mas Min Wonogiri,3.555,99.007
"9792108576",2301,restaurant,Ayam Jontor Mbak Rumi,3.555,99.007
"9792108577",2301,restaurant,Warung Naza,3.555,99.007
"9792123375",2301,restaurant,Bakso Anugrah Mas Dzaky,3.551,99.035
"9792123376",2301,restaurant,Kedai Twins,3.551,99.034
"9792123377",2301,restaurant,warung bukde Nunuik,3.552,99.034
"9792123378",2301,restaurant,Bakso Putra Jaya,3.551,99.033
"9792123379",2301,restaurant,RM. Sinar Minang,3.552,99.032
"9792123380",2301,restaurant,Warung Mamak Ateng,3.551,99.031
"9792123383",2301,restaurant,Warung Bakso Kaila,3.551,99.031
"9792123384",2301,restaurant,Singgala,3.552,99.031
"9792123385",2301,restaurant,RM. Kotaraja Feat,3.552,99.030
"9792123386",2301,restaurant,RM. Saiyo Sakato,3.552,99.029
"9792123387",2082,school,SDN No 105376 Seijenggi,3.552,99.027
"9792123388",2301,restaurant,Pondok Lesehan,3.552,99.027
"9792123389",2301,restaurant,Warung Abel,3.552,99.026
"9792123391",2301,restaurant,Warung Keluarga,3.552,99.024
"9792123392",2303,cafe,Nabila Cafe,3.552,99.023
"9792123393",2301,restaurant,RM. Saudara,3.552,99.023
"9792123394",2082,school,SMK nusantara Angkasa Maritim,3.552,99.023
"9792123395",2301,restaurant,Warung Mas Sigit,3.552,99.021
"9792123396",2301,restaurant,RM. Binjai,3.552,99.021
"9792123397",2301,restaurant,RM. Tapsel Madina,3.552,99.020
"9792151053",2301,restaurant,RM. Pak Slamet,3.551,99.043
"9792151054",2301,restaurant,Nasi Uduk Dan ayam Penyet,3.551,99.042
"9792151055",2303,cafe,Kedai Awak Rens,3.551,99.041
"9792151057",2301,restaurant,Ampera Telago bundo,3.551,99.040
"9792151059",2303,cafe,Java on Cafe,3.551,99.037
"9792151060",2303,cafe,Ryan's Cafe,3.551,99.037
"9792151061",2101,pharmacy,Toko Obat Sari Farma,3.551,99.036
"9792459951",2302,fast_food,KFC,-3.291,102.870
"9792472267",2301,restaurant,RM Indah MS,-4.027,103.258
"9792474576",2301,restaurant,Bakso Sidomulyo,-4.027,103.257
"9792474689",2301,restaurant,Pisang Goreng Pontianak,-4.027,103.257
"9792492402",2303,cafe,16.20 Coffee Shop,-4.025,103.255
"9792493136",2301,restaurant,CAk AMir,-4.027,103.257
"9792504201",2602,atm,,-4.024,103.255
"9792507709",2303,cafe,Point Coffee,-3.291,102.872
"9792510747",2302,fast_food,Freid Chicken 99,-3.291,102.872
"9792516778",2301,restaurant,Ayam Bakar MS,-4.026,103.256
"9792519196",2301,restaurant,Ayam Geprek,-4.025,103.256
"9792519201",2301,restaurant,Seafood Anggraini,-3.291,102.872
"9792520500",2601,bank,BRI,-3.291,102.871
"9792520618",2301,restaurant,Warung Asep,-4.025,103.255
"9792523912",2301,restaurant,Cek Erna,-4.023,103.254
"9792524313",2301,restaurant,Pondok Teteh Resto,-4.022,103.252
"9792526955",2303,cafe,Apple Cafe,-3.291,102.872
"9792528836",2301,restaurant,Sushi Inbox,-3.291,102.872
"9792529994",2301,restaurant,Rumah Makan Ridwan,-4.022,103.253
"9792533921",2301,restaurant,Warung Sasa,-4.023,103.256
"9792537437",2301,restaurant,Warung Sarapan Kopek,-3.291,102.871
"9792545603",2303,cafe,Sga Cafe & Resto,-3.288,102.878
"9792545708",2301,restaurant,Ikan Bakar Djuanda,-3.290,102.874
"9792545709",2120,doctors,dr. Budiman,-3.290,102.874
"9792545710",2301,restaurant,Pecel Lele Kings,-3.289,102.875
"9792548527",2301,restaurant,Sop Kaki KAmbing,-3.291,102.872
"9792548545",2301,restaurant,Seafood 21,-3.290,102.873
"9792549834",2101,pharmacy,Kimia Farma,-3.290,102.874
"9792570488",2301,restaurant,Richeese Factory,-3.288,102.878
"9792570693",2301,restaurant,Pempek & Mie Celor A08,-3.287,102.880
"9792570694",2601,bank,Bank Sumsel Babel Syariah,-3.287,102.881
"9792571307",2301,restaurant,Nasi Bakar 88,-3.290,102.873
"9792571312",2301,restaurant,Pizza Hut,-3.288,102.876
"9792571328",2601,bank,Bank Danamon,-3.289,102.875
"9792571330",2303,cafe,Pondok Vafe,-3.289,102.876
"9792576139",2564,car_wash,Car Wash Naz Steam,-3.289,102.877
"9792576395",2101,pharmacy,Apotek Ayin,-3.287,102.882
"9792578664",2301,restaurant,Mie Ayam Dapur Kito,-3.288,102.880
"9792578681",2303,cafe,Say Story,-3.285,102.884
"9792589689",2301,restaurant,Monaco Resto,-3.292,102.869
"9792594262",2601,bank,Panin Bank,-3.286,102.883
"9792594494",2303,cafe,Minumin Linggau,-3.285,102.885
"9792597457",2301,restaurant,Pempek Fenny,-3.288,102.879
"9792598988",2120,doctors,,-3.288,102.878
"9792598989",2303,cafe,Silampur Vape Store & Cafe,-3.289,102.878
"9792602457",2303,cafe,Hambalayo,-3.282,102.890
"9792602740",2001,police,Pos Polisi Simpang Limtas,-3.292,102.870
"9792622138",2601,bank,BTN,-3.282,102.888
"9792624438",2601,bank,Bank Mandiri,-3.283,102.887
"9792626834",2601,bank,Bank Syariah Indonesia,-3.284,102.886
"9792629567",2111,clinic,Orange Beauty Clinic,-3.279,102.894
"9792631382",2602,atm,BNI,-3.273,102.904
"9792631383",2101,pharmacy,Apotek K-24,-3.272,102.905
"9792631523",2301,restaurant,Saung Sempurna,-3.283,102.886
"9792632149",2303,cafe,Laraso Coffee & Resto,-3.282,102.888
"9792633319",2303,cafe,Kopi dari Hati,-3.283,102.887
"9792642026",2301,restaurant,Ayam Jingkrak,-3.282,102.889
"9792642598",2301,restaurant,Mie Ayam 111,-3.279,102.893
"9792642599",2302,fast_food,D'Maria Donuts,-3.277,102.896
"9792642791",2303,cafe,Kopikuy Official,-3.274,102.903
"9792642792",2301,restaurant,RM Cimpago Indah,-3.271,102.907
"9792643204",2301,restaurant,Daily Rose Bistro & Kichen,-3.275,102.902
"9792643534",2101,pharmacy,Apotek Meimei,-3.280,102.891
"9792646273",2301,restaurant,Twins Cafe,-3.281,102.890
"9792646349",2301,restaurant,D'Best Meat Hollic,-3.279,102.894
"9792647111",2301,restaurant,Ayam Geprek Mas Andre,-3.273,102.903
"9792647112",2301,restaurant,Rumah Makan Singgalang Jaya,-3.273,102.903
"9792651698",2301,restaurant,Istana Sambal,-3.277,102.897
"9792653901",2301,restaurant,Bakso Charles,-3.279,102.894
"9792653928",2301,restaurant,Model Kaka,-3.270,102.906
"9792654753",2303,cafe,Angkringan Kribo,-3.278,102.895
"9792654754",2602,atm,BNI,-3.278,102.897
"9792654788",2301,restaurant,RM Ayam Geprek,-3.270,102.909
"9792655115",2301,restaurant,Catering Bunda Kaka,-3.270,102.906
"9792656062",2303,cafe,Rumah Kedua Say Story,-3.270,102.910
"9792656063",2301,restaurant,Martabak Jangkar,-3.268,102.914
"9792658947",2302,fast_food,Kebab Salahuddin,-3.274,102.903
"9792660140",2301,restaurant,Bengkel Perut,-3.278,102.896
"9792660141",2101,pharmacy,Kimia Farma,-3.276,102.900
"9792660142",2602,atm,BCA,-3.276,102.900
"9792660693",2301,restaurant,Seblak Nampol,-3.270,102.908
"9792661784",2303,cafe,Warung Kopi,-3.273,102.923
"9792663607",2303,cafe,Kopi Giling,-3.269,102.912
"9792664265",2301,restaurant,Ramen Fuku ichi,-3.276,102.900
"9792664709",2301,restaurant,RM Ampera Keluarga,-3.275,102.901
"9792665935",2301,restaurant,Bakso Pakde Karman,-3.277,102.897
"9792666677",2301,restaurant,Seafood 21,-3.272,102.921
"9792666886",2005,post_office,Kantor Pos Taba,-3.269,102.910
"9792666893",2301,restaurant,Bakso Steak,-3.269,102.913
"9792668174",2301,restaurant,Salero Bintara,-3.273,102.902
"9792668293",2301,restaurant,Mie Aceh Cut Loet,-3.273,102.924
"9792669547",2121,dentist,drg. Yosi Pebriasari,-3.275,102.902
"9792670875",2301,restaurant,Pecel Lele Mas Bro,-3.269,102.912
"9792676290",2301,restaurant,Bakso Kuah Pedas,-3.269,102.912
"9792677443",2302,fast_food,Kebab AW,-3.272,102.922
"9792678431",2303,cafe,Shaquile Cafe,-3.269,102.912
"9792682732",2301,restaurant,RM Putri Minang,-3.269,102.912
"9792684960",2301,restaurant,Pempek Wong Kito,-3.269,102.911
"9792686276",2302,fast_food,Sabana Chicken,-3.273,102.922
"9792686376",2602,atm,BCA,-3.270,102.910
"9792689607",2301,restaurant,Martabak India,-3.291,102.870
"9792689958",2301,restaurant,Bebek Bakar Jontor,-3.268,102.915
"9792690990",2301,restaurant,Mie Ayam Chicmen,-3.272,102.921
"9792692319",2602,atm,BRI,-3.268,102.914
"9792692320",2301,restaurant,Sate Mas NO,-3.268,102.915
"9792693929",2121,dentist,drg. Derisma Nurrita,-3.270,102.919
"9792695999",2301,restaurant,Remis Kaget,-3.293,102.870
"9792696004",2301,restaurant,Rumah Makan Tiga Saudara,-3.293,102.869
"9792696009",2601,bank,BNI,-3.296,102.865
"9792696379",2301,restaurant,Bakso Beranak,-3.268,102.914
"9792698892",2301,restaurant,Pondok Makan Bebek,-3.270,102.918
"9792705955",2601,bank,Bank Sinar Mas,-3.273,102.923
"9792708308",2301,restaurant,RM Chinese Food Agong,-3.296,102.868
"9792708937",2301,restaurant,Lapo Syalom,-3.273,102.930
"9792710110",2303,cafe,Kopi Janji Jiwa,-3.292,102.869
"9792711687",2301,restaurant,Jaman Siap Saji,-3.295,102.869
"9792711801",2101,pharmacy,Apotek A3,-3.273,102.929
"9792714419",2301,restaurant,Warung Sambal Dower,-3.272,102.932
"9792718273",2301,restaurant,Waroenk Depan,-3.295,102.869
"9792718748",2301,restaurant,Warung Surabaya,-3.295,102.868
"9792720624",2301,restaurant,Kampung Seafood,-3.293,102.871
"9792721147",2301,restaurant,Warung Sarapan Pagi,-3.295,102.867
"9792722548",2301,restaurant,Ratu Pelangi,-3.295,102.868
"9792728604",2101,pharmacy,Apotek Cordofa,-3.297,102.864
"9792728605",2301,restaurant,Pasar Mambo,-3.296,102.864
"9792729554",2302,fast_food,CFC Royal,-3.293,102.869
"9792730231",2601,bank,BRI,-3.297,102.865
"9792732653",2301,restaurant,Bubur Ayam AA Pariangan,-3.297,102.861
